V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	fdr
N1.HOG0013056	Success	OG0003246	280	0.14733096864442	-19425.193013402	-19010.569768104	-19009.519933286	0.4358625471759	2.0996696366783	0.00027610990235392	0.66502613444132	0.043533448245414	0.33328348570339	251.47232022478	0.0016903798552843	0.028106122037609	0.66502613444132	0.25510205405728	0.33328348570339	11.124583705969	0.0016903798552843	n106	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/62361781/	0.52584834333976
N1.HOG0009870	Success	OG0001893	1745	0	-86074.721349941	-84710.524734489	-84581.596230304	4.4509070405207	257.85700837054	0.041434196634572	0.91889252407864	0.44978899104156	0.05586591516286	4.2187233361628	0.025241560758504	7.0144414542087e-07	0.91889252407864	0.028547923261031	0.05586591516286	606.20946941963	0.025241560758504	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/12584114/	0
N1.HOG0005930	Success	OG0000854	536	0.15397175852646	-31103.614378927	-29733.59747067	-29732.581243371	0.56566035525425	2.0324545969997	0	0.1373171313498	0.026487238805135	0.8064074026353	8.0563019955338	0.056275466014905	0	0.1373171313498	0.12822549143117	0.8064074026353	3.2551054578866	0.056275466014905	n339	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/32236726/	0.535832793457531
N1.HOG0000938	Success	OG0000080	454	0.96539373265938	-34473.122673885	-33918.603953384	-33918.603012206	1.1331146641635	0.0018823564168997	4.3956389856656e-05	0.53956894625359	0.14545067847759	0.42455390677939	2.139704602311	0.035877146967017	1.1562303247115e-05	0.53956894625359	0.11252808804264	0.42455390677939	2.367711364743	0.035877146967017	n1228	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/41294550/	1
N1.HOG0025864	Success	OG0012774	196	0.115861676514	-14942.242629899	-14726.86560749	-14725.629412811	4.7117497585565	2.4723893566879	0	0.51704477985737	0.11130496856056	0.46698983129851	4.8874828819559	0.015965388844119	0	0.51704477985737	3.2167341324654e-05	0.46698983129851	1765.2135688341	0.015965388844119	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/73229397/	0.460630485914783
N1.HOG0024259	Success	OG0011209	416	0.98897430875237	-38259.693276217	-37920.891144153	-37920.891048669	0.98955797308766	0.00019096737378277	0.0003058908526248	0.63460302927939	0.4060336437638	0.36355270590175	26.623869106555	0.0018442648188632	0.00033286206208048	0.63460302927939	0.40987310939401	0.36355270590175	25.72695871255	0.0018442648188632	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/37287672/	1
N1.HOG0022612	Success	OG0009640	387	1	-28297.391098126	-27476.880190764	-27476.880201374	1.5562685683963	-2.1219449990895e-05	1.8139263469707e-06	0.48811668575157	0.00085282654679768	0.42955423621766	1.3321666402816	0.082329078030775	1.1611015916021e-09	0.48811668575157	1.6733816100185e-05	0.42955423621766	1.56259547556	0.082329078030775	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/49739257/	1
N1.HOG0020703	Success	OG0007966	100	0.78544947008639	-9421.2527828577	-9271.185031721	-9271.147978655	0.82416439553561	0.074106132087763	0	0.21268061190946	0.14286651191192	0.71969847485089	4.1621186867538	0.06762091323965	0	0.21268061190946	0.20115172356936	0.71969847485089	3.2390445985957	0.06762091323965	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/88293988/	1
N1.HOG0018192	Success	OG0006154	158	0.99999372527633	-12241.882885312	-11852.286609829	-11852.286609829	0.99847359360409	6.1845639720559e-11	5.5195593062271e-05	0.4603907344737	0.046186984377075	0.48545644071536	3.9060881952231	0.054152824810935	5.6027854020938e-05	0.4603907344737	0.04640428583041	0.48545644071536	3.8979728163902	0.054152824810935	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/82748104/	1
N1.HOG0008839	Success	OG0001572	216	0.95282697322714	-19296.672459819	-18664.651245032	-18664.64949525	0.64316668660027	0.0034995633395738	0.00021765893000672	0.4453596518418	0.06821682397512	0.52451579497379	9.150271586925	0.030124553184415	0.0044114345417238	0.4453596518418	0.1778270635675	0.52451579497379	4.153003624716	0.030124553184415	n65	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/71429652/	1
N1.HOG0005052	Success	OG0000673	135	0.97678833498343	-10055.081215026	-9791.9969783818	-9791.9965551045	1.1053558280652	0.0008465546707157	0	0.50224440521656	0.035826638032076	0.46628197771088	1.9046949131537	0.031473617072564	0	0.50224440521656	0.025228024131573	0.46628197771088	2.0384809675107	0.031473617072564	n240	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/47067015/	1
N1.HOG0025507	Success	OG0012430	155	1	-11064.531987425	-10835.071601441	-10835.071601441	0.92505526333645	0	1.5631417545023e-05	0.63348470863028	0.12304813747588	0.35455081439808	7.493520260006	0.011964476971634	3.5824727125021e-05	0.63348470863028	0.14396904722997	0.35455081439808	6.4436624581108	0.011964476971634	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/97283193/	1
N1.HOG0023648	Success	OG0010622	176	1	-15770.674079344	-15252.914870628	-15252.914870628	0.99847359360409	0	0	0.37147372396315	0.010304715717836	0.54036803059253	1.7793246885017	0.088158245444321	0	0.37147372396315	0.01037693101722	0.54036803059253	1.7777603410915	0.088158245444321	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/16138922/	1
N1.HOG0021852	Success	OG0008940	572	0.70346172315158	-39493.886063869	-38415.992783884	-38415.920336031	0.82849299145036	0.14489570644218	0.00033386109830131	0.88762563742675	1	0.10998341484467	270.33616044794	0.0023909477285768	0.0013176456868733	0.88762563742675	1	0.10998341484467	103.47025917498	0.0023909477285768	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/29166442/	1
N1.HOG0017445	Success	OG0005686	505	0.37493702755485	-35306.017233785	-34164.391330557	-34163.997712257	0.63084443830928	0.78723659864045	4.1952995240921e-05	0.78262130744595	0.94764145828564	0.2151997245407	3999.398440084	0.002178968013344	0.0017323848066484	0.78262130744595	0.96664282198125	0.2151997245407	187.19675073404	0.002178968013344	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/11294775/	0.843586093121473
N1.HOG0007614	Success	OG0001212	318	0.41701771607189	-25005.515023761	-24387.412886627	-24387.083534433	1.7082215278426	0.65870438781712	0.0001149926205234	0.60456097378524	0.15672618876019	0.38535363725161	10.516588580362	0.010085388963153	1.8653126662854e-07	0.60456097378524	0.042181644528023	0.38535363725161	55.665828334992	0.010085388963153	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/13169309/	0.891044477781575
N1.HOG0003059	Success	OG0000355	200	0.02848387794257	-13378.666655273	-13190.699890555	-13188.30062094	0	4.7985392314185	0.0010602330099407	0.87616798349831	0.7406745466645	0.12065753815262	7.1157225081114	0.0031744783490751	1	0.87616798349831	1	0.12065753815262	1	0.0031744783490751	n107	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/85770284/	0.184280375792237
N1.HOG0026529	Success	OG0013412	155	1	-15276.886631738	-14986.929067526	-14986.929091443	1.1586140523636	-4.78344700241e-05	0.013627014506751	0.76792179929889	1	0.22444557798725	13.107159177446	0.0076326227138663	0.0068943044230587	0.76792179929889	1	0.22444557798725	19.713381975963	0.0076326227138663	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/67737311/	1
N1.HOG0024653	Success	OG0011596	67	0.80315465707302	-6133.5399598457	-6002.7854123272	-6002.7543454378	0.17215067207455	0.062133778783391	0	0.55017646642616	0.19930892353452	0.41723149313077	7.9451437194062	0.032592040443066	0	0.55017646642616	0.75755306233702	0.41723149313077	1.4287397328246	0.032592040443066	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/30764753/	1
N1.HOG0022379	Success	OG0009427	224	0.99683654184628	-13973.884843709	-13561.342727064	-13561.342719205	1.0060180541625	1.5719775547041e-05	0.00011348360325114	0.48638481499541	0.017000972400698	0.44993365081801	1.4175676103834	0.063681534186578	0.00010744630637608	0.48638481499541	0.016589169997025	0.44993365081801	1.4205475657671	0.063681534186578	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/78782893/	1
N1.HOG0020431	Success	OG0007744	444	0.16731291149386	-40005.519997759	-39193.492530204	-39192.539102175	0.33012011341671	1.9068560578307	0	0.65912163611649	0.66818921333913	0.32722630666578	21.886394663657	0.013652057217731	0	0.65912163611649	0.87537832716164	0.32722630666578	2.7696090369376	0.013652057217731	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/56373276/	0.55945798936445
N1.HOG0017996	Success	OG0006022	903	0.039168374402627	-64809.925301568	-63740.435448086	-63738.308673132	0.56219481702223	4.2535499093065	0.024347926228558	0.77397647751575	1	0.22063898360554	93.958858508487	0.0053845388787117	0.12384466038214	0.77397647751575	1	0.22063898360554	12.858057608461	0.0053845388787117	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/18661175/	0.231954274318056
N1.HOG0015138	Success	OG0004335	318	0.35414681748612	-29523.99965539	-28428.986171974	-28428.556900605	1.7620966143576	0.85854273830773	0	0.34594149353147	0.035599023946818	0.60273166588362	3.5687944819021	0.051326840584904	0	0.34594149353147	0.0028021666748839	0.60273166588362	9.4101453741221	0.051326840584904	n102	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/66113844/	0.812948604757128
N1.HOG0012006	Success	OG0002717	168	0.19377393987459	-11080.589683241	-10706.877078888	-10706.032734622	6.2409469776279	1.6886885316235	0.0021126253057085	0.64889861989641	0.052091033212518	0.2662511391952	2.4014823821516	0.084850240908395	2.0153892001839e-17	0.64889861989641	9.8036036824223e-09	0.2662511391952	236.8927622839	0.084850240908395	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/77410983/	0.596263053461477
N1.HOG0009174	Success	OG0001668	876	0.27208003175815	-51451.926374677	-50729.502608089	-50728.899493048	1.7983724505453	1.2062300824473	0.00015026308407479	0.76818334306436	0.69116408965644	0.21614227296759	5.8205804046481	0.01567438396805	1.3321603363149e-07	0.76818334306436	0.51464432465826	0.21614227296759	23.751678536369	0.01567438396805	n3	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/47720421/	0.702505718356869
N1.HOG0005084	Success	OG0000683	176	0.0048123826772163	-13126.927694511	-12629.561361646	-12625.587047287	0.36463047542996	7.9486287179861	2.6248914363391e-10	0.48679255611495	0.0014011042238475	0.46154323869271	1.0877545520342	0.051664205192348	0.00032100811770333	0.48679255611495	0.091099535109981	0.46154323869271	1.0311462883705	0.051664205192348	n378	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/39224443/	0.0477659829320623
N1.HOG0027454	Success	OG0014264	296	0.53579847681212	-15153.633369138	-14759.007118306	-14758.81542702	0.62509407441177	0.38338257342548	0.00015511260625938	0.40363516819666	0.14403871575685	0.56893127481996	12.23217289803	0.027433556983378	0.0041571536049976	0.40363516819666	0.29783131552337	0.56893127481996	4.7840098280924	0.027433556983378	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/14388874/	1
N1.HOG0025647	Success	OG0012567	297	0.95212428155577	-31881.588678167	-31415.84121556	-31415.839413197	0.6999578862072	0.0036047254907317	0.0081900282764478	0.5535356249597	0.32253716383243	0.42052696180904	7.5998556825084	0.025937413231255	0.034624830837477	0.5535356249597	0.45292524663769	0.42052696180904	4.1354868830943	0.025937413231255	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/50327885/	1
N1.HOG0024176	Success	OG0011126	790	0.040287473213886	-62784.524083192	-61519.204247207	-61517.101378898	1.5525107528403	4.2057366183726	0.0013860905504127	0.62985241813094	0.15915980240304	0.35510751010455	10.731454943397	0.015040071764505	3.6525883485942e-05	0.62985241813094	0.057655103676511	0.35510751010455	39.820670564229	0.015040071764505	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/14335061/	0.236630214196272
N1.HOG0022525	Success	OG0009557	297	3.6575799278182e-08	-26867.027554379	-26536.973577678	-26521.812064466	4.0867968674877	30.323026424558	0.041039175034465	0.7915817311077	1	0.19866728653517	10.822780462598	0.0097509823571319	2.149930756836e-06	0.7915817311077	1	0.19866728653517	16870.686994412	0.0097509823571319	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/32661980/	9.15419734951568e-07
N1.HOG0020737	Success	OG0007992	755	0.4436646855758	-39236.198427071	-38617.357473519	-38617.064080564	1.3275206989847	0.58678591031639	0.0019929926096957	0.68939446272682	0.14677589201295	0.30352256515372	15.516492635194	0.0070829721194602	0.0002600386505863	0.68939446272682	0.078291912596078	0.30352256515372	38.089309409274	0.0070829721194602	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/43247498/	0.922025410449493
N1.HOG0018424	Success	OG0006303	1734	0.25126905788775	-120068.20776333	-118347.03434804	-118346.37623106	0.35991914263775	1.3162339563132	0.064052066820428	0.84285777332737	0.88466087378568	0.14638092186628	20.054606708921	0.010761304806342	0.37191905858691	0.84285777332737	0.95685021476881	0.14638092186628	2.9423328477874	0.010761304806342	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/60711636/	0.674835238032017
N1.HOG0012245	Success	OG0002833	118	0.86409077450412	-9217.1242379306	-9067.7921093759	-9067.7774599392	0.83254681514335	0.029298873432708	1.6035739742585e-06	0.43366383117678	0.16964558178788	0.51743571118281	4.0766025530607	0.048900457640413	1.4978395788044e-05	0.43366383117678	0.22832743962469	0.51743571118281	3.2218251399817	0.048900457640413	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/53557807/	1
N1.HOG0008898	Success	OG0001587	962	1.1710838410117e-06	-65360.076832929	-63591.291758245	-63579.479682101	46.591138372027	23.62415228918	0.00017597996567613	0.55478179504779	0.091469425879915	0.43738347188593	84.706733825789	0.0078347330662733	1.1799341302555e-175	0.55478179504779	4.0240577482652e-49	0.43738347188593	6.6663995378873e+89	0.0078347330662733	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/83630796/	2.47269029921252e-05
N1.HOG0005108	Success	OG0000688	117	0.28438243868064	-7432.5466729772	-7384.6896223488	-7384.1166089772	0.12844913877983	1.1460267431939	0.0026494566970879	0.24816127423693	0.074841927048494	0.60788517632629	1	0.14395354943678	0.46666659417889	0.24816127423693	0.71677836769964	0.60788517632629	1	0.14395354943678	n194	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/60971108/	0.72038903326619
N1.HOG0025537	Success	OG0012458	326	0.29122453335161	-22438.509506712	-22086.842178398	-22086.285202517	0.44373726370003	1.1139517634729	0.00087566500456584	0.56407339245541	0.099415056347568	0.42987156886753	13.130733437266	0.0060550386770614	0.043974552438799	0.56407339245541	0.35903117970115	0.42987156886753	3.1349202285197	0.0060550386770614	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/79980785/	0.729096077524819
N1.HOG0022008	Success	OG0009088	428	0.96839129545569	-32216.723702167	-31566.422959202	-31566.422174092	0.87802914616364	0.0015702201999375	0	0.52777294283928	0.079979774519363	0.39544400357044	1.8520497708187	0.076783053590275	0	0.52777294283928	0.10883901935385	0.39544400357044	1.7179354074301	0.076783053590275	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/80916068/	1
N1.HOG0020299	Success	OG0007642	398	0.13938717720164	-33704.120522038	-33145.363040035	-33144.270684268	1.9022901355772	2.1847115336859	3.8430262421558e-05	0.45823475100011	0.19572562298974	0.51021010949319	6.1302632901684	0.031555139506696	3.988114958423e-09	0.45823475100011	0.044927099038856	0.51021010949319	31.478481656536	0.031555139506696	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/82580810/	0.510309990177379
N1.HOG0017879	Success	OG0005949	197	0.76417939612468	-13519.81445913	-13191.82078361	-13191.775784491	0.4727842993077	0.089998237643158	9.7091205178666e-06	0.41532531603085	0.0074349382901097	0.48512051778346	1	0.099554166185687	0.0042659656845637	0.41532531603085	0.098531106998039	0.48512051778346	1	0.099554166185687	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/23809329/	1
N1.HOG0014816	Success	OG0004173	203	0.0019867552941949	-13869.626083525	-13538.885417032	-13534.104550852	7.6064561671221	9.5617323607985	0.00038258271858712	0.33452175481718	0.062462941219646	0.53062962291933	2.1303902545101	0.13484862226349	1.015430386094e-26	0.33452175481718	6.9016798002848e-10	0.53062962291933	315.07232271305	0.13484862226349	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/89081560/	0.0227760999323646
N1.HOG0011368	Success	OG0002442	510	0.96648274238165	-34805.271971941	-33612.888477359	-33612.887594518	1.0138800661567	0.00176568167808	0	0.38645239820288	0.049699919637249	0.59859813647784	15.525903585434	0.014949465319282	0	0.38645239820288	0.04767174146923	0.59859813647784	16.12830891942	0.014949465319282	n152	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/59487298/	1
N1.HOG0004173	Success	OG0000518	215	0.0047929249785851	-18714.303644291	-18507.990772338	-18504.012791779	0.29845746191457	7.955961119369	0.0091476627356395	0.74300147129543	0.71409479620179	0.2549335592807	9999999171.5964	0.002064969423868	0.2463416239179	0.74300147129543	0.90438291140692	0.2549335592807	965.1050951004	0.002064969423868	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/67689330/	0.0476951480516785
N1.HOG0026980	Success	OG0013829	71	0.88332533824238	-5686.9679491208	-5622.8606031596	-5622.8498346322	0.67442770517681	0.021537054779401	0.00011001779737537	0.4819838254774	0.049522196645625	0.42213279255486	1.2702933590605	0.095883381967739	0.0021392076289128	0.4819838254774	0.13174583428317	0.42213279255486	1.1751025127491	0.095883381967739	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/78549679/	1
N1.HOG0025181	Success	OG0012106	1531	0.30920686247909	-109312.39675454	-106251.65795113	-106251.14092085	0.85469538479872	1.0340605638921	3.3404329013505e-10	0.87421234703677	0.91357392620411	0.12234684527898	122.07850696058	0.0034408076842459	7.9567909365831e-09	0.87421234703677	0.92565215863904	0.12234684527898	60.735260953093	0.0034408076842459	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/98451293/	0.749874025099602
N1.HOG0023433	Success	OG0010417	152	0.60382166088062	-13500.547287061	-13065.172378135	-13065.03774297	0.64559092298431	0.26927033098036	0	0.3658558616583	0.039665113433523	0.51535786520981	2.6314191029989	0.1187862731319	0	0.3658558616583	0.12449312807756	0.51535786520981	1.867544095212	0.1187862731319	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/77744759/	1
N1.HOG0021745	Success	OG0008852	661	0.58954272978709	-54329.707811058	-53364.725521486	-53364.579992012	0.96659927786475	0.29105894739041	0.00015969728018858	0.33219933373335	0.074603759400368	0.66260208385777	53.697759844722	0.0051985824088768	0.00021385042824478	0.33219933373335	0.081360071020107	0.66260208385777	47.008282382786	0.0051985824088768	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/50168732/	1
N1.HOG0019645	Success	OG0007168	458	0.31501699214788	-35721.558680854	-34811.242686028	-34810.737924218	1.5590528803298	1.0095236194466	0	0.34550187879298	0.070987753506654	0.64465397391868	15.981768706533	0.0098441472883379	0	0.34550187879298	0.016178349814031	0.64465397391868	75.251433147008	0.0098441472883379	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/38601423/	0.75756726647615
N1.HOG0017312	Success	OG0005595	245	0.5645107858134	-14469.352071607	-14040.475524423	-14040.309547445	2.1405096184454	0.33195395790972	0	0.3404890858886	0.0015593680302453	0.60391250385019	2.1321940495029	0.055598410261211	0	0.3404890858886	9.80572106041e-07	0.60391250385019	5.0565787115584	0.055598410261211	n50	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/13179761/	1
N1.HOG0014146	Success	OG0003808	156	1	-14067.826936953	-13823.007508092	-13823.007508092	0.99847359360409	0	0.00015983392857346	0.38215482301657	0.17554036694751	0.54193894415492	3.5861335767366	0.075906232828504	0.00016198086659776	0.38215482301657	0.17600718200579	0.54193894415492	3.5791498105531	0.075906232828504	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/31658127/	1
N1.HOG0011171	Success	OG0002372	420	0.57152925210276	-26550.011012685	-25696.844654396	-25696.684589165	1.4141892999262	0.32013046292559	0.00010703246426678	0.45624999252497	0.028384887628043	0.52977171691538	9.7488347477704	0.013978290559651	2.4265170055022e-06	0.45624999252497	0.0064919092613285	0.52977171691538	25.036080473203	0.013978290559651	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/13475312/	1
N1.HOG0007562	Success	OG0001199	80	1	-6257.9186742519	-6144.4271824773	-6144.4271824773	0.92505526333645	0	4.1907947356243e-05	0.79355506142908	0.57421534912376	0.20596414323372	862.61292468555	0.00048079533720258	8.9203569673316e-05	0.79355506142908	0.59859195150401	0.20596414323372	519.74701871476	0.00048079533720258	n126	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/41365687/	1
N1.HOG0002816	Success	OG0000319	252	0.92366760158952	-13625.345200635	-13450.63872471	-13450.634134465	0.87585187813395	0.0091804906551261	1.7981912592395e-05	0.43039155490474	0.19070556873599	0.48627031661583	2.4975903262317	0.083338128479427	6.9813449228843e-05	0.43039155490474	0.23426365255232	0.48627031661583	2.2293060404008	0.083338128479427	n107	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/38807660/	1
N1.HOG0026440	Success	OG0013327	268	0.54336366914114	-22411.929276847	-22084.671328578	-22084.486658051	2.1114759307991	0.36934105454566	0.0001743240082531	0.33674635375363	0.083503974622959	0.51495347657034	1.8810470061317	0.14830016967603	1.1580203782641e-08	0.33674635375363	0.0052870156463367	0.51495347657034	3.7965423877012	0.14830016967603	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/22255534/	1
N1.HOG0022935	Success	OG0009946	455	2.6058618929348e-08	-32357.189030724	-31715.894746736	-31700.404319062	3.0859353035794	30.980855348287	1.450936832273e-05	0.2978120532234	0.11161135366106	0.68808622945447	13.539889871735	0.014101717322138	1.1726281401059e-15	0.2978120532234	0.0011515681812467	0.68808622945447	3105.2107846807	0.014101717322138	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/73275211/	6.63637591286224e-07
N1.HOG0021352	Success	OG0008501	366	0.30139464601786	-29502.190133715	-28255.346211311	-28254.812204705	1.4322399275767	1.0680132109119	0	0.51035340754377	0.02415157558677	0.47345380106043	12.007306990361	0.016192791395799	0	0.51035340754377	0.0048304760656968	0.47345380106043	35.158076642681	0.016192791395799	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/30728968/	0.739196626020149
N1.HOG0019171	Success	OG0006814	891	0.39992249630905	-53767.329764816	-52770.852723526	-52770.498443864	0.25906405572914	0.70855932519771	0.00059227741375025	0.48975031811052	0.099608238131406	0.47668159465719	3.2114688976371	0.033568087232287	0.14584021003909	0.48975031811052	0.55016670852776	0.47668159465719	1.352909420487	0.033568087232287	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/62474003/	0.871677918475413
N1.HOG0016909	Success	OG0005361	500	0.14384445852483	-32388.431428915	-31908.499284927	-31907.431113552	1.9716302904459	2.1363427499382	0.0015244926383865	0.41210187284954	0.15637603183832	0.56409256181137	6.1475879356608	0.023805565339084	2.7936022980614e-06	0.41210187284954	0.025775169769146	0.56409256181137	35.895017930874	0.023805565339084	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/17695873/	0.519374425273801
N1.HOG0013638	Success	OG0003542	363	0.16001662923074	-20207.684305412	-19965.075012476	-19964.087978009	21.00789566719	1.9740689336541	0.0035277070166424	0.52397931123142	0.064711136499926	0.35204208857632	1.2398348356933	0.12397860019226	3.0059275167108e-52	0.52397931123142	1.0499568675226e-25	0.35204208857632	91.490857047892	0.12397860019226	n121	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/43037988/	0.547125043470809
N1.HOG0010968	Success	OG0002283	738	0.91861065799507	-45732.699371126	-44742.799904827	-44742.794684046	0.92360039763686	0.010441561986227	0.00019804269839229	0.56438225440869	0.046237380030418	0.4042864221198	2.6692258559935	0.031331323471508	0.00037991372860158	0.56438225440869	0.058477285531985	0.4042864221198	2.4763364712094	0.031331323471508	n140	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/86943909/	1
N1.HOG0003187	Success	OG0000376	181	0.1017882609048	-15166.835596612	-14558.554607801	-14557.215958474	3.8993559260655	2.6772986548785	6.0195676842001e-05	0.48928199709877	0.030693788950884	0.47236170845335	5.76601911294	0.038356294447887	3.4915876599225e-17	0.48928199709877	1.2602926732612e-06	0.47236170845335	926.67328365327	0.038356294447887	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/76784118/	0.428130052114249
N1.HOG0024952	Success	OG0011881	115	0.761519231124	-13223.322741475	-12965.561902228	-12965.515850239	1.5070233243964	0.092103978404339	0.00024738116050809	0.51847041133456	0.25762741556673	0.47310183391104	141.23898837056	0.008427754754401	3.6704505516111e-06	0.51847041133456	0.12952432018321	0.47310183391104	1737.9277827271	0.008427754754401	n8	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pachycara/hyphytmp/81687964/	1
